2762634.02,-3428069.384,123.5646094,0,0,0,0,0,0,0,0,0,0,0
2621748.072,-712902.7266,6014.997883,1,1,1,1,1,1,1,1,1,1,1
-1151982.666,1470939.006,321.7084559,0,0,0,0,0,0,0,0,0,0,0
3799152.062,78296.1905,88305.95424,1,1,1,1,1,1,1,1,1,1,1
3245671.554,-2820401.506,355.5634679,0,0,0,0,0,0,0,0,0,0,0
3618012.987,1728967.278,889991.7175,1,1,1,1,1,1,1,1,1,1,1
1887128.488,-3370637.239,95.82561546,0,0,0,0,0,0,0,0,0,0,0
4161430.214,1286672.955,39161.41247,1,1,1,1,1,1,1,1,1,1,1
196497.1181,810224.6548,8280.246048,1,1,1,1,1,1,1,1,1,1,1
-558249.0296,1103487.732,6746.917676,1,1,1,1,1,1,1,1,1,1,1
2903519.968,-1993374.296,1396.933638,1,1,1,1,1,1,1,1,1,1,1
2762634.02,-3660461.822,152.5644667,0,0,0,0,0,0,0,0,0,0,0
2662001.2,-2257661.907,82.17671469,0,0,0,0,0,0,0,0,0,0,0
3376494.22,-3211162.54,1083.081627,1,1,1,1,1,1,1,1,1,1,1
3326177.81,-2975420.541,3336.244454,1,1,1,1,1,1,1,1,1,1,1
3265798.118,-2225753.607,1135.077014,1,1,1,1,1,1,1,1,1,1,1
2772697.302,-975155.1674,1975.182183,1,1,1,1,1,1,1,1,1,1,1
3064532.478,-2151512.226,381.654815,0,0,0,0,0,0,0,0,0,0,0
3718645.807,-411799.1734,99764.64051,1,1,1,1,1,1,1,1,1,1,1
3255734.837,-2975420.541,665.7358548,0,0,0,0,0,0,0,0,0,0,0
1243078.442,428481.8195,9235.507648,1,1,1,1,1,1,1,1,1,1,1
2903519.968,-1188186.238,1489.243849,1,1,1,1,1,1,1,1,1,1,1
-467679.4923,629114.5628,6071.327518,1,1,1,1,1,1,1,1,1,1,1
3537506.732,18318.7092,19432.83586,1,1,1,1,1,1,1,1,1,1,1
1867001.924,-491973.2452,5451.696232,1,1,1,1,1,1,1,1,1,1,1
3889721.601,-11669.0679,53207.42042,1,1,1,1,1,1,1,1,1,1,1
2953836.377,-301666.0331,1779.356287,1,1,1,1,1,1,1,1,1,1,1
-45021.6489,689419.6163,402238.9569,1,1,1,1,1,1,1,1,1,1,1
-407299.8002,609025.9328,6601.378307,1,1,1,1,1,1,1,1,1,1,1
166307.2717,800146.8278,19762.85033,1,1,1,1,1,1,1,1,1,1,1
2682127.764,-3555344.922,25.21726723,0,0,0,0,0,0,0,0,0,0,0
-1504197.535,1812118.492,76808.13742,1,1,1,1,1,1,1,1,1,1,1
2199090.23,-3532107.308,51.69539781,0,0,0,0,0,0,0,0,0,0,0
2702254.328,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
3366430.938,-2666966.521,10143.64574,1,1,1,1,1,1,1,1,1,1,1
3940038.01,48306.9014,13910.56653,1,1,1,1,1,1,1,1,1,1,1
921053.4194,1307090.611,44754.67277,1,1,1,1,1,1,1,1,1,1,1
3396620.784,-3416562.319,3641.373387,1,1,1,1,1,1,1,1,1,1,1
3557633.296,278303.1195,6231.317573,1,1,1,1,1,1,1,1,1,1,1
3597886.423,28314.6929,66614.6059,1,1,1,1,1,1,1,1,1,1,1
3638139.551,1728967.278,24420.77597,1,1,1,1,1,1,1,1,1,1,1
3366430.938,-61649.6198,63359.75241,1,1,1,1,1,1,1,1,1,1,1
2098457.41,-3648737.243,252.1726723,0,0,0,0,0,0,0,0,0,0,0
2007887.872,-3042369.408,1.733579649,0,0,0,0,0,0,0,0,0,0,0
2943773.095,-3279272.657,47.91280773,0,0,0,0,0,0,0,0,0,0,0
3628076.269,1749727.004,922.2855664,0,0,0,0,0,0,0,0,0,0,0
4101050.522,-141627.9028,8722921.666,1,1,1,1,1,1,1,1,1,1,1
3004152.787,-1909534.372,1884.857827,1,1,1,1,1,1,1,1,1,1,1
-588438.8756,971768.7718,727.6968466,0,0,0,0,0,0,0,0,0,0,0
4352632.571,-391766.5822,173.7993201,0,0,0,0,0,0,0,0,0,0,0
2651937.918,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
4060797.393,-411799.1734,1574.49719,1,1,1,1,1,1,1,1,1,1,1
3205418.426,-2986556.834,3759.894543,1,1,1,1,1,1,1,1,1,1,1
3084659.043,-2088105.308,340.1276071,0,0,0,0,0,0,0,0,0,0,0
4322442.724,1002125.965,608279.7213,1,1,1,1,1,1,1,1,1,1,1
3336241.092,-3245174.06,4656.368393,1,1,1,1,1,1,1,1,1,1,1
-1755779.584,1822533.77,3999.021226,1,1,1,1,1,1,1,1,1,1,1
3457000.476,-2798387.757,2246.85851,1,1,1,1,1,1,1,1,1,1,1
3004152.787,-3211162.54,810.7351413,0,0,0,0,0,0,0,0,0,0,0
870737.0096,1399141.133,252468.1185,1,1,1,1,1,1,1,1,1,1,1
3698519.243,-2172694.306,2985.724877,1,1,1,1,1,1,1,1,1,1,1
3134975.453,-3075963.344,6466.96818,1,1,1,1,1,1,1,1,1,1,1
1846875.361,-2493416.423,3.467159298,0,0,0,0,0,0,0,0,0,0,0
2712317.61,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
4201683.341,759855.6608,88326.44376,1,1,1,1,1,1,1,1,1,1,1
3607949.705,28314.6929,103276.1871,1,1,1,1,1,1,1,1,1,1,1
3708582.525,-2257661.907,2985.724877,1,1,1,1,1,1,1,1,1,1,1
3738772.37,1874683.563,36845.90212,1,1,1,1,1,1,1,1,1,1,1
3738772.37,1512050.295,622621.9234,1,1,1,1,1,1,1,1,1,1,1
-467679.4923,609025.9328,25990.45651,1,1,1,1,1,1,1,1,1,1,1
3728709.089,-401782.3697,37509.02163,1,1,1,1,1,1,1,1,1,1,1
-1383438.151,1656450.883,8646.10518,1,1,1,1,1,1,1,1,1,1,1
1776432.387,-471922.7623,15685.41249,1,1,1,1,1,1,1,1,1,1,1
3879658.318,-1763592.003,26073.321,1,1,1,1,1,1,1,1,1,1,1
2641874.636,-2257661.907,74.70610427,0,0,0,0,0,0,0,0,0,0,0
4342569.289,-753157.9452,400853.4888,1,1,1,1,1,1,1,1,1,1,1
1756305.823,-1993374.296,8205.032479,1,1,1,1,1,1,1,1,1,1,1
3577759.859,8322.7717,40425.07097,1,1,1,1,1,1,1,1,1,1,1
-1584703.79,1822533.77,5349.340081,1,1,1,1,1,1,1,1,1,1,1
2279596.485,-3462653.249,21.43467714,0,0,0,0,0,0,0,0,0,0,0
3436873.912,-3177236.891,3121.897683,1,1,1,1,1,1,1,1,1,1,1
3768962.216,1470939.006,2614.461874,1,1,1,1,1,1,1,1,1,1,1
3457000.476,-2343025.274,5977.940444,1,1,1,1,1,1,1,1,1,1,1
1625483.157,-572227.0699,5601.587659,1,1,1,1,1,1,1,1,1,1,1
-1192235.794,1512050.295,545.5056427,0,0,0,0,0,0,0,0,0,0,0
2752570.738,-3462653.249,122.303746,0,0,0,0,0,0,0,0,0,0,0
4010480.983,-1982875.869,1747.21528,1,1,1,1,1,1,1,1,1,1,1
3436873.912,-3474202.253,123014.873,1,1,1,1,1,1,1,1,1,1,1
4111113.803,-371737.9551,92735.6352,1,1,1,1,1,1,1,1,1,1,1
3698519.243,-2067015.236,2861.694163,1,1,1,1,1,1,1,1,1,1,1
1967634.744,-3064756.401,1.733579649,0,0,0,0,0,0,0,0,0,0,0
2722380.892,-2257661.907,82.17671469,0,0,0,0,0,0,0,0,0,0,0
-477742.7737,739721.7917,10938.81087,1,1,1,1,1,1,1,1,1,1,1
3457000.476,-2765427.046,2269.55405,1,1,1,1,1,1,1,1,1,1,1
1746242.541,-502000.3433,7569.51703,1,1,1,1,1,1,1,1,1,1,1
3970227.856,18318.7092,12160.98671,1,1,1,1,1,1,1,1,1,1,1
3084659.043,-2183294.203,353.9700097,0,0,0,0,0,0,0,0,0,0,0
-819894.3604,992004.3666,1169.705302,1,1,1,1,1,1,1,1,1,1,1
921053.4194,548796.3188,16623.28081,1,1,1,1,1,1,1,1,1,1,1
307193.2192,739721.7917,152375.9783,1,1,1,1,1,1,1,1,1,1,1
528585.4234,961654.7224,10712.05522,1,1,1,1,1,1,1,1,1,1,1
3104785.607,-3347735.953,11823.48805,1,1,1,1,1,1,1,1,1,1,1
-1484070.971,1749727.004,73395.92655,1,1,1,1,1,1,1,1,1,1,1
2772697.302,-3672197.801,110.9559758,0,0,0,0,0,0,0,0,0,0,0
3597886.423,148279.2887,2666.677389,1,1,1,1,1,1,1,1,1,1,1
3215481.708,-3637024.013,6551.446025,1,1,1,1,1,1,1,1,1,1,1
2883393.403,-3290658.416,68.08662151,0,0,0,0,0,0,0,0,0,0,0
3477127.039,-2942063.361,3184.940851,1,1,1,1,1,1,1,1,1,1,1
3245671.554,-3008855.517,1253.298181,1,1,1,1,1,1,1,1,1,1,1
2631811.354,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
3195355.144,-1815604.635,1537.295391,1,1,1,1,1,1,1,1,1,1,1
3346304.374,-3053558.437,1403.340921,1,1,1,1,1,1,1,1,1,1,1
3809215.345,-2172694.306,5602.952705,1,1,1,1,1,1,1,1,1,1,1
2823013.711,-1157676.3,2306.393883,1,1,1,1,1,1,1,1,1,1,1
3155102.017,-3075963.344,2742.377811,1,1,1,1,1,1,1,1,1,1,1
2450672.279,-3474202.253,34.04331076,0,0,0,0,0,0,0,0,0,0,0
126054.1442,992004.3666,10847.97666,1,1,1,1,1,1,1,1,1,1,1
-578375.5933,1062910.465,6746.917676,1,1,1,1,1,1,1,1,1,1,1
4443202.108,-1464107.863,1423.656895,1,1,1,1,1,1,1,1,1,1,1
3698519.243,-2045947.513,2861.694163,1,1,1,1,1,1,1,1,1,1,1
1534913.62,1083193.528,2236.473106,1,1,1,1,1,1,1,1,1,1,1
2249406.639,-652573.7853,9498.764743,1,1,1,1,1,1,1,1,1,1,1
2732444.174,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
3929974.728,58303.1751,189719.3378,1,1,1,1,1,1,1,1,1,1,1
1927381.617,-371737.9551,1486.826245,1,1,1,1,1,1,1,1,1,1,1
3396620.784,-101636.7093,65798.27609,1,1,1,1,1,1,1,1,1,1,1
2662001.2,-823679.417,2676.287241,1,1,1,1,1,1,1,1,1,1,1
4513645.082,1022376.899,6370.595534,1,1,1,1,1,1,1,1,1,1,1
3668329.397,2063487.307,716.4535945,0,0,0,0,0,0,0,0,0,0,0
2641874.636,-813598.8281,8280.292503,1,1,1,1,1,1,1,1,1,1,1
-568312.3119,719595.4558,3277.330983,1,1,1,1,1,1,1,1,1,1,1
3295987.964,-1525782.787,1189.732955,1,1,1,1,1,1,1,1,1,1,1
3034342.633,-2515009.812,153.1475137,0,0,0,0,0,0,0,0,0,0,0
780167.4723,1317304.51,123102.9059,1,1,1,1,1,1,1,1,1,1,1
3436873.912,2031899.581,562.0796155,0,0,0,0,0,0,0,0,0,0,0
3587823.141,1615109.725,5519.859323,1,1,1,1,1,1,1,1,1,1,1
3919911.446,1553224.93,189.9987433,0,0,0,0,0,0,0,0,0,0,0
2823013.711,-1167843.258,2306.393883,1,1,1,1,1,1,1,1,1,1,1
2621748.072,-2257661.907,84.0443673,0,0,0,0,0,0,0,0,0,0,0
1937444.898,-502000.3433,4409.709059,1,1,1,1,1,1,1,1,1,1,1
820420.5998,1276469.144,27482.3002,1,1,1,1,1,1,1,1,1,1,1
860673.7281,1235686.688,1581069.141,1,1,1,1,1,1,1,1,1,1,1
3487190.322,2021381.342,562.0796155,0,0,0,0,0,0,0,0,0,0,0
4372759.135,810224.6548,9116.998654,1,1,1,1,1,1,1,1,1,1,1
3698519.243,-2056478.597,2861.694163,1,1,1,1,1,1,1,1,1,1,1
4433138.827,1235686.688,41558.11281,1,1,1,1,1,1,1,1,1,1,1
1514787.055,-451877.0589,899.7681258,0,0,0,0,0,0,0,0,0,0,0
498395.5769,1307090.611,5533.609317,1,1,1,1,1,1,1,1,1,1,1
3165165.299,-1433322.422,1797.967218,1,1,1,1,1,1,1,1,1,1,1
2742507.456,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
-1333121.741,1635771.685,8478.649668,1,1,1,1,1,1,1,1,1,1,1
3054469.197,-1290089.589,19834.02035,1,1,1,1,1,1,1,1,1,1,1
-709198.2594,1491486.847,60369.29112,1,1,1,1,1,1,1,1,1,1,1
3084659.043,-3154666.912,2156.076348,1,1,1,1,1,1,1,1,1,1,1
-588438.8756,779997.2703,5027.39698,1,1,1,1,1,1,1,1,1,1,1
4402948.981,1460670.863,7675.799332,1,1,1,1,1,1,1,1,1,1,1
-226160.7248,921222.8875,327.7513234,0,0,0,0,0,0,0,0,0,0,0
3618012.987,-2428801.939,289.4050001,0,0,0,0,0,0,0,0,0,0,0
1202825.315,1144110.438,9024.008406,1,1,1,1,1,1,1,1,1,1,1
4322442.724,981885.3116,20406.39335,1,1,1,1,1,1,1,1,1,1,1
2641874.636,-3648737.243,28.99985731,0,0,0,0,0,0,0,0,0,0,0
1877065.207,-3347735.953,92.04302538,0,0,0,0,0,0,0,0,0,0,0
1605356.594,-1147512.328,184.5435379,0,0,0,0,0,0,0,0,0,0,0
3074595.761,-3177236.891,1393.254014,1,1,1,1,1,1,1,1,1,1,1
-1725589.738,1853808.842,65881.10858,1,1,1,1,1,1,1,1,1,1,1
-216097.4429,629114.5628,940.2366089,0,0,0,0,0,0,0,0,0,0,0
2611684.79,-2257661.907,72.83845166,0,0,0,0,0,0,0,0,0,0,0
3597886.423,1584148.595,4364.033635,1,1,1,1,1,1,1,1,1,1,1
166307.2717,1113639.082,5217.844205,1,1,1,1,1,1,1,1,1,1,1
3316114.528,-2109217.989,2539.092137,1,1,1,1,1,1,1,1,1,1,1
3336241.092,-3188535.973,12806.58916,1,1,1,1,1,1,1,1,1,1,1
1746242.541,-1484650.565,15759.04686,1,1,1,1,1,1,1,1,1,1,1
-819894.3604,1419636.164,17164.77798,1,1,1,1,1,1,1,1,1,1,1
2752570.738,-2257661.907,70.97079905,0,0,0,0,0,0,0,0,0,0,0
830483.8821,2074027.658,106.9167193,0,0,0,0,0,0,0,0,0,0,0
4312379.443,-1732440.82,12865.04091,1,1,1,1,1,1,1,1,1,1,1
3497253.603,-2558281.16,197.7301243,0,0,0,0,0,0,0,0,0,0,0
5379087.331,-2119782.889,1144.372537,1,1,1,1,1,1,1,1,1,1,1
1877065.207,-2077557.461,1378.195821,1,1,1,1,1,1,1,1,1,1,1
3396620.784,-3098404.333,2151.032894,1,1,1,1,1,1,1,1,1,1,1
3517380.167,-1899077.708,9996.192174,1,1,1,1,1,1,1,1,1,1,1
3728709.089,-1826021.535,1979.09879,1,1,1,1,1,1,1,1,1,1,1
3064532.478,-2407318.053,319.3685957,0,0,0,0,0,0,0,0,0,0,0
4574024.774,1317304.51,870.7245906,0,0,0,0,0,0,0,0,0,0,0
2762634.02,-3625322.082,93.30388874,0,0,0,0,0,0,0,0,0,0,0
3567696.577,-2098658.805,4071.643855,1,1,1,1,1,1,1,1,1,1,1
-175844.3146,719595.4558,3443.437341,1,1,1,1,1,1,1,1,1,1,1
4362695.852,850556.8808,15964.46161,1,1,1,1,1,1,1,1,1,1,1
4151366.931,-111634.0601,17684.49463,1,1,1,1,1,1,1,1,1,1,1
-588438.8756,1062910.465,8157.391811,1,1,1,1,1,1,1,1,1,1,1
3789088.78,-985272.545,33584.02506,1,1,1,1,1,1,1,1,1,1,1
1675799.567,-2204511.875,52.00738947,0,0,0,0,0,0,0,0,0,0,0
3064532.478,-1846869.952,5589.962515,1,1,1,1,1,1,1,1,1,1,1
3668329.397,-1815604.635,1900.00674,1,1,1,1,1,1,1,1,1,1,1
1524850.338,-1015639.94,9948.353616,1,1,1,1,1,1,1,1,1,1,1
669471.3704,1083193.528,11375.43516,1,1,1,1,1,1,1,1,1,1,1
3124912.171,-3008855.517,76480.18891,1,1,1,1,1,1,1,1,1,1,1
4745100.567,1205133.501,1229.258245,1,1,1,1,1,1,1,1,1,1,1
3054469.197,-3064756.401,4230.196577,1,1,1,1,1,1,1,1,1,1,1
3497253.603,-3313459.545,3978.023905,1,1,1,1,1,1,1,1,1,1,1
931116.7013,1522337.942,14992.09997,1,1,1,1,1,1,1,1,1,1,1
1806622.233,-512028.7131,5553.235586,1,1,1,1,1,1,1,1,1,1,1
297129.9377,769925.4841,29805.26698,1,1,1,1,1,1,1,1,1,1,1
4453265.391,-1300297.857,2728.675716,1,1,1,1,1,1,1,1,1,1,1
3507316.886,-41657.1083,39843.17434,1,1,1,1,1,1,1,1,1,1,1
-75211.495,719595.4558,9422.850547,1,1,1,1,1,1,1,1,1,1,1
3165165.299,-2919867.913,15735.57475,1,1,1,1,1,1,1,1,1,1,1
3597886.423,-2964292.892,154.5890063,0,0,0,0,0,0,0,0,0,0,0
3295987.964,-2975420.541,1427.297325,1,1,1,1,1,1,1,1,1,1,1
4020544.266,1697861.952,1518.010793,1,1,1,1,1,1,1,1,1,1,1
2762634.02,-2257661.907,72.83845166,0,0,0,0,0,0,0,0,0,0,0
3919911.446,58303.1751,63895.25099,1,1,1,1,1,1,1,1,1,1,1
-850084.2064,860645.2992,8987.505251,1,1,1,1,1,1,1,1,1,1,1
1987761.309,-2776406.014,31.20443368,0,0,0,0,0,0,0,0,0,0,0
2068267.564,-3098404.333,34.67159298,0,0,0,0,0,0,0,0,0,0,0
2007887.872,-2151512.226,12.13505754,0,0,0,0,0,0,0,0,0,0,0
3054469.197,-1701330.936,2285.891407,1,1,1,1,1,1,1,1,1,1,1
3185291.862,-1515493.808,3172.621212,1,1,1,1,1,1,1,1,1,1,1
3265798.118,-2798387.757,4438.239032,1,1,1,1,1,1,1,1,1,1,1
4030607.548,2063487.307,1242.908446,1,1,1,1,1,1,1,1,1,1,1
3960164.574,2052952.531,1167.70061,1,1,1,1,1,1,1,1,1,1,1
-427426.3639,588943.4876,20934.31101,1,1,1,1,1,1,1,1,1,1,1
508458.8596,860645.2992,1881037.304,1,1,1,1,1,1,1,1,1,1,1
3849468.472,-1608240.986,73576.34697,1,1,1,1,1,1,1,1,1,1,1
4272126.315,1042638.328,22038.33964,1,1,1,1,1,1,1,1,1,1,1
3638139.551,1760113.811,1098.430235,1,1,1,1,1,1,1,1,1,1,1
-628692.0035,1073050.616,38147.4858,1,1,1,1,1,1,1,1,1,1,1
-759514.6691,901021.2148,670.1998118,0,0,0,0,0,0,0,0,0,0,0
3940038.01,1553224.93,366.1434115,0,0,0,0,0,0,0,0,0,0,0
3607949.705,-2439553.969,273.2270809,0,0,0,0,0,0,0,0,0,0,0
3618012.987,1739344.837,575826.8163,1,1,1,1,1,1,1,1,1,1,1
1122319.059,358373.2934,1061.922482,1,1,1,1,1,1,1,1,1,1,1
3809215.345,1481210.99,2464.046202,1,1,1,1,1,1,1,1,1,1,1
2249406.639,-2525817.023,35.48539953,0,0,0,0,0,0,0,0,0,0,0
3869595.036,-552155.42,41134.86373,1,1,1,1,1,1,1,1,1,1,1
-236224.0071,679364.5422,191027.8104,1,1,1,1,1,1,1,1,1,1,1
3658266.114,1832953.902,1846.550286,1,1,1,1,1,1,1,1,1,1,1
3477127.039,-3267896.708,4396.630541,1,1,1,1,1,1,1,1,1,1,1
3134975.453,-3336300.461,15181.77165,1,1,1,1,1,1,1,1,1,1,1
2772697.302,-2257661.907,76.57375687,0,0,0,0,0,0,0,0,0,0,0
2068267.564,488616.793,13271.19768,1,1,1,1,1,1,1,1,1,1,1
2148773.82,-592304.5252,12699.67198,1,1,1,1,1,1,1,1,1,1,1
3235608.272,-3053558.437,1274.732858,1,1,1,1,1,1,1,1,1,1,1
2551305.099,-662624.3128,8650.185862,1,1,1,1,1,1,1,1,1,1,1
3185291.862,-2975420.541,25780.87315,1,1,1,1,1,1,1,1,1,1,1
3507316.886,-2547452.66,817.8836961,0,0,0,0,0,0,0,0,0,0,0
1233015.161,428481.8195,1759.814719,1,1,1,1,1,1,1,1,1,1,1
1675799.567,-2547452.66,46.80665052,0,0,0,0,0,0,0,0,0,0,0
3728709.089,1604785.137,374.0600258,0,0,0,0,0,0,0,0,0,0,0
3245671.554,-1556673.829,1811.335004,1,1,1,1,1,1,1,1,1,1,1
-598502.1571,890923.8474,10672.88708,1,1,1,1,1,1,1,1,1,1,1
1776432.387,-512028.7131,5630.598902,1,1,1,1,1,1,1,1,1,1,1
2913583.249,-1982875.869,991.4441288,0,0,0,0,0,0,0,0,0,0,0
-1232488.921,1563528.705,941.8131609,0,0,0,0,0,0,0,0,0,0,0
2158837.101,-2536631.294,880.6584617,0,0,0,0,0,0,0,0,0,0,0
4382822.417,951543.1363,50291.85135,1,1,1,1,1,1,1,1,1,1,1
790230.7538,598983.9502,11642.82831,1,1,1,1,1,1,1,1,1,1,1
910990.1375,558830.9603,29721.46266,1,1,1,1,1,1,1,1,1,1,1
3919911.446,-2754455.964,6800.11873,1,1,1,1,1,1,1,1,1,1,1
3467063.757,-2024901.883,3852.142899,1,1,1,1,1,1,1,1,1,1,1
-477742.7737,588943.4876,17568.93769,1,1,1,1,1,1,1,1,1,1,1
2782760.584,-2257661.907,291.3538066,0,0,0,0,0,0,0,0,0,0,0
3819278.626,-2831420.481,8426.898389,1,1,1,1,1,1,1,1,1,1,1
-356983.3904,598983.9502,14232.31289,1,1,1,1,1,1,1,1,1,1,1
3869595.036,1512050.295,894.5774163,0,0,0,0,0,0,0,0,0,0,0
2460735.56,-3825826.658,35.30417412,0,0,0,0,0,0,0,0,0,0,0
-226160.7248,870735.9152,561.2741413,0,0,0,0,0,0,0,0,0,0,0
-689071.6956,759855.6608,6254.599316,1,1,1,1,1,1,1,1,1,1,1
2863266.839,-3790196.036,133.6515163,0,0,0,0,0,0,0,0,0,0,0
2994089.505,-1228909.226,1996.940615,1,1,1,1,1,1,1,1,1,1,1
4402948.981,1491486.847,5561.687091,1,1,1,1,1,1,1,1,1,1,1
206560.3996,729657.6954,14409.57322,1,1,1,1,1,1,1,1,1,1,1
2903519.968,-3222490.113,68.08662151,0,0,0,0,0,0,0,0,0,0,0
2853203.558,-3324875.006,112.2168392,0,0,0,0,0,0,0,0,0,0,0
-1232488.921,1553224.93,1622.529604,1,1,1,1,1,1,1,1,1,1,1
3386557.501,-2634283.441,528.3017484,0,0,0,0,0,0,0,0,0,0,0
3487190.322,-3290658.416,3348.853088,1,1,1,1,1,1,1,1,1,1,1
3597886.423,-2450312.772,379.2823294,0,0,0,0,0,0,0,0,0,0,0
3839405.19,-491973.2452,15663.99776,1,1,1,1,1,1,1,1,1,1,1
3165165.299,-1763592.003,1936.101007,1,1,1,1,1,1,1,1,1,1,1
1716052.695,-2493416.423,156.0221684,0,0,0,0,0,0,0,0,0,0,0
-1775906.148,2000361.176,597.4832161,0,0,0,0,0,0,0,0,0,0,0
3628076.269,-2975420.541,827656.9568,1,1,1,1,1,1,1,1,1,1,1
4101050.522,2126814.203,1167.70061,1,1,1,1,1,1,1,1,1,1,1
1937444.898,-2699717.465,563.4133859,0,0,0,0,0,0,0,0,0,0,0
3265798.118,-361725.0646,36054.89871,1,1,1,1,1,1,1,1,1,1,1
3175228.58,-1443580.458,619.3740849,0,0,0,0,0,0,0,0,0,0,0
3487190.322,-1940935.152,15367.04439,1,1,1,1,1,1,1,1,1,1,1
2792823.865,-2257661.907,315.6332905,0,0,0,0,0,0,0,0,0,0,0
4101050.522,-864023.049,16424.25497,1,1,1,1,1,1,1,1,1,1,1
4040670.829,-914502.4327,5526.485136,1,1,1,1,1,1,1,1,1,1,1
3990354.42,-753157.9452,5818.891757,1,1,1,1,1,1,1,1,1,1,1
3517380.167,-2536631.294,269.6319877,0,0,0,0,0,0,0,0,0,0,0
2823013.711,-2853482.828,34420.83754,1,1,1,1,1,1,1,1,1,1,1
4392885.698,1594464.771,838294.0734,1,1,1,1,1,1,1,1,1,1,1
-1463944.407,931327.2451,14506.20912,1,1,1,1,1,1,1,1,1,1,1
3799152.062,-985272.545,2379.740038,1,1,1,1,1,1,1,1,1,1,1
3014216.069,-1899077.708,5021.83161,1,1,1,1,1,1,1,1,1,1,1
-65148.2135,679364.5422,1313.053739,1,1,1,1,1,1,1,1,1,1,1
790230.7538,1307090.611,18470.53881,1,1,1,1,1,1,1,1,1,1,1
1263205.007,1123793.297,17480.57181,1,1,1,1,1,1,1,1,1,1,1
2933709.813,-2257661.907,405.2806156,0,0,0,0,0,0,0,0,0,0,0
4201683.341,-91639.6157,5394.399849,1,1,1,1,1,1,1,1,1,1,1
3990354.42,1666797.022,1646.655775,1,1,1,1,1,1,1,1,1,1,1
2853203.558,-2407318.053,138.2062929,0,0,0,0,0,0,0,0,0,0,0
2802887.148,-2257661.907,315.6332905,0,0,0,0,0,0,0,0,0,0,0
2692191.046,-833762.1077,677141.7713,1,1,1,1,1,1,1,1,1,1,1
4372759.135,901021.2148,35482.46861,1,1,1,1,1,1,1,1,1,1,1
2742507.456,-3637024.013,25.21726723,0,0,0,0,0,0,0,0,0,0,0
3587823.141,-2461078.384,391.8651555,0,0,0,0,0,0,0,0,0,0,0
3879658.318,-1815604.635,3145.604406,1,1,1,1,1,1,1,1,1,1,1
3225544.99,-3120881.746,548.4755622,0,0,0,0,0,0,0,0,0,0,0
3406684.066,2074027.658,223.6443541,0,0,0,0,0,0,0,0,0,0,0
4191620.059,-441855.9353,12398.04073,1,1,1,1,1,1,1,1,1,1,1
2984026.223,-3742855.981,3258.070926,1,1,1,1,1,1,1,1,1,1,1
